search-number,evaluation,evals-requested-so-far,number_of_agents*,number_of_opinion_dimensions*,model*,boundary_mean*,set-seed?*,avoid_seed_control?*,boundary_distribution*,conformity_mean*,conformity_distribution*,boundary_std*,network_type*,scale_free_degree*,scale_free_selection-mu*,scale_free_selection-sigma*,scale_free_selection-distribution*,media_house_distribution*,number_of_media_houses*,media_house_distribution_normal_mean*,media_house_distribution_normal_std*,opinion_distribution*,opinion_mean*,opinion_std*,save_end_sim_data*,endsimdirectory*,use_media_influence_factor?*,media_influence_factor*,silence_alpha*,silence_tau*,silence_delta0*,classify_proponents_by_boundary?*,use_silence?*,random-seed,min-result,max-result,mean-result,stdev-result,final-step-result,triplet_id,triplet_mean,triplet_std,triplet_range
1,144,180,1000,1,"""HK""",0.17,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",5,0.8,-0.1999999999999999,"""uniform""","""deterministic-normal""",50,-0.9,0.8,"""normal""",0.2000000000000001,0.6000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.0,0.2,10,0.0,True,False,"""332957856""",0.8159203016401003,0.8159203016401003,0.8159203016401003,0,0.8159203016401003,47,0.830385723526553,0.010546143738543866,0.024843828121064115
1,145,180,1000,1,"""HK""",0.13,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",2,-0.2999999999999999,0.8,"""uniform""","""deterministic-normal""",30,-0.1999999999999999,0.2,"""normal""",-0.6,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,1.0,0,-0.9,False,False,"""-836935003""",0.8838237573690007,0.8838237573690007,0.8838237573690007,0,0.8838237573690007,48,0.8848892869468467,0.002171688662722334,0.004989121169403088
1,146,180,1000,1,"""HK""",0.13,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",2,-0.2999999999999999,0.8,"""uniform""","""deterministic-normal""",30,-0.1999999999999999,0.2,"""normal""",-0.6,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,1.0,0,-0.9,False,False,"""1764636876""",0.8879166123204713,0.8879166123204713,0.8879166123204713,0,0.8879166123204713,48,0.8848892869468467,0.002171688662722334,0.004989121169403088
1,147,180,1000,1,"""HK""",0.13,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",2,-0.2999999999999999,0.8,"""uniform""","""deterministic-normal""",30,-0.1999999999999999,0.2,"""normal""",-0.6,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,1.0,0,-0.9,False,False,"""-323839152""",0.8829274911510682,0.8829274911510682,0.8829274911510682,0,0.8829274911510682,48,0.8848892869468467,0.002171688662722334,0.004989121169403088
1,148,180,1000,1,"""HK""",0.17,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",3,-0.9,0.4000000000000001,"""uniform""","""deterministic-normal""",10,-0.1999999999999999,0.7000000000000001,"""normal""",-0.7,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.3,4,-0.5,False,False,"""1582861747""",0.8503498405513537,0.8503498405513537,0.8503498405513537,0,0.8503498405513537,49,0.8588369013150333,0.0062334766239378414,0.014794978688345783
1,149,180,1000,1,"""HK""",0.17,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",3,-0.9,0.4000000000000001,"""uniform""","""deterministic-normal""",10,-0.1999999999999999,0.7000000000000001,"""normal""",-0.7,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.3,4,-0.5,False,False,"""401578539""",0.8610160441540468,0.8610160441540468,0.8610160441540468,0,0.8610160441540468,49,0.8588369013150333,0.0062334766239378414,0.014794978688345783
1,150,180,1000,1,"""HK""",0.17,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",3,-0.9,0.4000000000000001,"""uniform""","""deterministic-normal""",10,-0.1999999999999999,0.7000000000000001,"""normal""",-0.7,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.3,4,-0.5,False,False,"""1693005102""",0.8651448192396994,0.8651448192396994,0.8651448192396994,0,0.8651448192396994,49,0.8588369013150333,0.0062334766239378414,0.014794978688345783
1,151,180,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",3,-0.0999999999999999,1.0,"""uniform""","""deterministic-normal""",10,-0.1999999999999999,0.0,"""normal""",-0.0999999999999999,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.2,0.8,0,0.4000000000000001,True,False,"""-139134583""",0.8190169678804304,0.8190169678804304,0.8190169678804304,0,0.8190169678804304,50,0.8188078201530736,0.006651596805843048,0.01628899051781396
1,152,180,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",3,-0.0999999999999999,1.0,"""uniform""","""deterministic-normal""",10,-0.1999999999999999,0.0,"""normal""",-0.0999999999999999,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.2,0.8,0,0.4000000000000001,True,False,"""2063525725""",0.8268477415483023,0.8268477415483023,0.8268477415483023,0,0.8268477415483023,50,0.8188078201530736,0.006651596805843048,0.01628899051781396
1,153,180,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",3,-0.0999999999999999,1.0,"""uniform""","""deterministic-normal""",10,-0.1999999999999999,0.0,"""normal""",-0.0999999999999999,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.2,0.8,0,0.4000000000000001,True,False,"""1996217206""",0.8105587510304884,0.8105587510304884,0.8105587510304884,0,0.8105587510304884,50,0.8188078201530736,0.006651596805843048,0.01628899051781396
1,154,180,1000,1,"""HK""",0.29,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",4,0.1,0.5,"""uniform""","""deterministic-normal""",50,0.1,0.0,"""normal""",0.7000000000000002,0.6000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.4,1.0,9,-1.0,True,False,"""-982092868""",0.8341242800589961,0.8341242800589961,0.8341242800589961,0,0.8341242800589961,51,0.8236930123469963,0.008097614291384512,0.019739397903794642
1,155,180,1000,1,"""HK""",0.29,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",4,0.1,0.5,"""uniform""","""deterministic-normal""",50,0.1,0.0,"""normal""",0.7000000000000002,0.6000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.4,1.0,9,-1.0,True,False,"""-1353303550""",0.8143848821552014,0.8143848821552014,0.8143848821552014,0,0.8143848821552014,51,0.8236930123469963,0.008097614291384512,0.019739397903794642
1,156,180,1000,1,"""HK""",0.29,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",4,0.1,0.5,"""uniform""","""deterministic-normal""",50,0.1,0.0,"""normal""",0.7000000000000002,0.6000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.4,1.0,9,-1.0,True,False,"""247882932""",0.8225698748267914,0.8225698748267914,0.8225698748267914,0,0.8225698748267914,51,0.8236930123469963,0.008097614291384512,0.019739397903794642
1,157,180,1000,1,"""HK""",0.15,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",3,-0.2999999999999999,0.5,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,0.2,"""normal""",-1.0,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.6000000000000001,0.1,7,0.0,True,True,"""-1610118157""",0.8341456232407594,0.8341456232407594,0.8341456232407594,0,0.8341456232407594,52,0.8463314235829213,0.009029240310341365,0.021583314467786496
1,158,180,1000,1,"""HK""",0.15,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",3,-0.2999999999999999,0.5,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,0.2,"""normal""",-1.0,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.6000000000000001,0.1,7,0.0,True,True,"""-843853563""",0.8491197097994588,0.8491197097994588,0.8491197097994588,0,0.8491197097994588,52,0.8463314235829213,0.009029240310341365,0.021583314467786496
1,159,180,1000,1,"""HK""",0.15,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",3,-0.2999999999999999,0.5,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,0.2,"""normal""",-1.0,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.6000000000000001,0.1,7,0.0,True,True,"""510022837""",0.8557289377085459,0.8557289377085459,0.8557289377085459,0,0.8557289377085459,52,0.8463314235829213,0.009029240310341365,0.021583314467786496
1,160,180,1000,1,"""HK""",0.22,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,0.2000000000000001,0.5,"""uniform""","""deterministic-normal""",15,0.5,1.0,"""normal""",0.1,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.3,0.6000000000000001,10,-0.8,False,True,"""1243640860""",0.843720645619192,0.843720645619192,0.843720645619192,0,0.843720645619192,53,0.8359775467781848,0.010358966038525248,0.022384772742442993
1,161,180,1000,1,"""HK""",0.22,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,0.2000000000000001,0.5,"""uniform""","""deterministic-normal""",15,0.5,1.0,"""normal""",0.1,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.3,0.6000000000000001,10,-0.8,False,True,"""-347901623""",0.8428761218386133,0.8428761218386133,0.8428761218386133,0,0.8428761218386133,53,0.8359775467781848,0.010358966038525248,0.022384772742442993
1,162,180,1000,1,"""HK""",0.22,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,0.2000000000000001,0.5,"""uniform""","""deterministic-normal""",15,0.5,1.0,"""normal""",0.1,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.3,0.6000000000000001,10,-0.8,False,True,"""1920475484""",0.821335872876749,0.821335872876749,0.821335872876749,0,0.821335872876749,53,0.8359775467781848,0.010358966038525248,0.022384772742442993
1,163,180,1000,1,"""HK""",0.09,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",1,-0.0999999999999999,-0.9,"""uniform""","""deterministic-normal""",30,0.6000000000000001,0.3,"""normal""",0.2000000000000001,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.2,9,0.9000000000000001,True,True,"""-2055260753""",0.8698200896787702,0.8698200896787702,0.8698200896787702,0,0.8698200896787702,54,0.8750562221725503,0.0037098695376833087,0.008140354922905324
1,164,180,1000,1,"""HK""",0.09,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",1,-0.0999999999999999,-0.9,"""uniform""","""deterministic-normal""",30,0.6000000000000001,0.3,"""normal""",0.2000000000000001,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.2,9,0.9000000000000001,True,True,"""-855615058""",0.877388132237205,0.877388132237205,0.877388132237205,0,0.877388132237205,54,0.8750562221725503,0.0037098695376833087,0.008140354922905324
1,165,180,1000,1,"""HK""",0.09,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",1,-0.0999999999999999,-0.9,"""uniform""","""deterministic-normal""",30,0.6000000000000001,0.3,"""normal""",0.2000000000000001,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.2,9,0.9000000000000001,True,True,"""-53957189""",0.8779604446016755,0.8779604446016755,0.8779604446016755,0,0.8779604446016755,54,0.8750562221725503,0.0037098695376833087,0.008140354922905324
1,166,180,1000,1,"""HK""",0.22,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",5,-0.2999999999999999,0.3,"""uniform""","""deterministic-normal""",35,-0.5,0.2,"""normal""",0.3,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.2,5,0.9000000000000001,False,False,"""-184992999""",0.6236577160358375,0.6236577160358375,0.6236577160358375,0,0.6236577160358375,55,0.616041022034799,0.011703247393009023,0.025451010092636173
1,167,180,1000,1,"""HK""",0.22,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",5,-0.2999999999999999,0.3,"""uniform""","""deterministic-normal""",35,-0.5,0.2,"""normal""",0.3,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.2,5,0.9000000000000001,False,False,"""-1003756192""",0.6249581800805979,0.6249581800805979,0.6249581800805979,0,0.6249581800805979,55,0.616041022034799,0.011703247393009023,0.025451010092636173
1,168,180,1000,1,"""HK""",0.22,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",5,-0.2999999999999999,0.3,"""uniform""","""deterministic-normal""",35,-0.5,0.2,"""normal""",0.3,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.2,5,0.9000000000000001,False,False,"""2068041864""",0.5995071699879617,0.5995071699879617,0.5995071699879617,0,0.5995071699879617,55,0.616041022034799,0.011703247393009023,0.025451010092636173
1,169,180,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.2000000000000001,0.8,"""uniform""","""deterministic-normal""",10,-0.0999999999999999,0.4,"""normal""",-0.3999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,2,0.6000000000000001,True,True,"""-358592936""",150.99993044034798,150.99993044034798,150.99993044034798,0,150.99993044034798,56,164.3330134099468,9.977495261297708,23.999285868589794
1,170,180,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.2000000000000001,0.8,"""uniform""","""deterministic-normal""",10,-0.0999999999999999,0.4,"""normal""",-0.3999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,2,0.6000000000000001,True,True,"""-1410683145""",166.99989348055462,166.99989348055462,166.99989348055462,0,166.99989348055462,56,164.3330134099468,9.977495261297708,23.999285868589794
1,171,180,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.2000000000000001,0.8,"""uniform""","""deterministic-normal""",10,-0.0999999999999999,0.4,"""normal""",-0.3999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,2,0.6000000000000001,True,True,"""-785887366""",174.99921630893778,174.99921630893778,174.99921630893778,0,174.99921630893778,56,164.3330134099468,9.977495261297708,23.999285868589794
1,172,180,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",5,-0.7,-0.7,"""uniform""","""deterministic-normal""",35,-0.3999999999999999,1.0,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.4,0,0.4000000000000001,True,True,"""63935446""",0.8637593398599104,0.8637593398599104,0.8637593398599104,0,0.8637593398599104,57,0.8545279430459168,0.007495859080804092,0.0183601695263671
1,173,180,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",5,-0.7,-0.7,"""uniform""","""deterministic-normal""",35,-0.3999999999999999,1.0,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.4,0,0.4000000000000001,True,True,"""-1277949087""",0.8544253189442967,0.8544253189442967,0.8544253189442967,0,0.8544253189442967,57,0.8545279430459168,0.007495859080804092,0.0183601695263671
1,174,180,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",5,-0.7,-0.7,"""uniform""","""deterministic-normal""",35,-0.3999999999999999,1.0,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.4,0,0.4000000000000001,True,True,"""747264367""",0.8453991703335433,0.8453991703335433,0.8453991703335433,0,0.8453991703335433,57,0.8545279430459168,0.007495859080804092,0.0183601695263671
1,175,180,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",2,-0.2999999999999999,0.7000000000000002,"""uniform""","""deterministic-normal""",45,-0.2999999999999999,0.8,"""normal""",0.7000000000000002,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.5,1,-0.2999999999999999,True,False,"""1912272512""",0.8199921252216832,0.8199921252216832,0.8199921252216832,0,0.8199921252216832,58,0.8243601596636422,0.004613317612197599,0.01074898571316063
1,176,180,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",2,-0.2999999999999999,0.7000000000000002,"""uniform""","""deterministic-normal""",45,-0.2999999999999999,0.8,"""normal""",0.7000000000000002,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.5,1,-0.2999999999999999,True,False,"""-1710710328""",0.8307411109348438,0.8307411109348438,0.8307411109348438,0,0.8307411109348438,58,0.8243601596636422,0.004613317612197599,0.01074898571316063
1,177,180,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",2,-0.2999999999999999,0.7000000000000002,"""uniform""","""deterministic-normal""",45,-0.2999999999999999,0.8,"""normal""",0.7000000000000002,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.5,1,-0.2999999999999999,True,False,"""2032583204""",0.8223472428343996,0.8223472428343996,0.8223472428343996,0,0.8223472428343996,58,0.8243601596636422,0.004613317612197599,0.01074898571316063
1,178,180,1000,1,"""HK""",0.12,False,True,"""normal""",1,"""constant""",0.4,"""Scale-free""",2,0.8,-0.6,"""uniform""","""deterministic-normal""",0,-0.1999999999999999,1.0,"""normal""",-1.0,0.2,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,0,-0.0999999999999999,True,False,"""1870456517""",0.5344275087889794,0.5344275087889794,0.5344275087889794,0,0.5344275087889794,59,0.5343556826506698,0.0001676467351455905,0.0003913509734195797
1,179,180,1000,1,"""HK""",0.12,False,True,"""normal""",1,"""constant""",0.4,"""Scale-free""",2,0.8,-0.6,"""uniform""","""deterministic-normal""",0,-0.1999999999999999,1.0,"""normal""",-1.0,0.2,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,0,-0.0999999999999999,True,False,"""-305917505""",0.5345154450682248,0.5345154450682248,0.5345154450682248,0,0.5345154450682248,59,0.5343556826506698,0.0001676467351455905,0.0003913509734195797
1,180,180,1000,1,"""HK""",0.12,False,True,"""normal""",1,"""constant""",0.4,"""Scale-free""",2,0.8,-0.6,"""uniform""","""deterministic-normal""",0,-0.1999999999999999,1.0,"""normal""",-1.0,0.2,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,0,-0.0999999999999999,True,False,"""-1132354709""",0.5341240940948052,0.5341240940948052,0.5341240940948052,0,0.5341240940948052,59,0.5343556826506698,0.0001676467351455905,0.0003913509734195797
