Sim_ID,Seed,Population,Nei_size,Random_links,Close_links,Dimensions,Boundary,Boundary_method,P_speaking,Mode,Far_from_entropy,One_group_size,Number_of_equal_groups,Zero_lenghts,SD,DI
16116,36,257,100,0,128,1,0.2,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
16117,36,257,100,0,128,1,0.2,uniform,0.9,openly-listen,61.9,80.2,1.55,64.5,0.23,7.171
16118,36,257,100,0,128,1,0.2,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0
16119,36,257,100,0,128,1,0.2,uniform,1,openly-listen,57.7,80.7,1.53,65.3,0.272,8.697
16120,36,257,100,0,128,1,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0,0
16121,36,257,100,0,128,1,0.3,constant,0.5,openly-listen,100,99.8,1,100,0,0
16122,36,257,100,0,128,1,0.3,constant,0.5,vaguely-speak,100,99.8,1,100,0,0
16123,36,257,100,0,128,1,0.3,constant,0.9,openly-listen,100,99.8,1,100,0,0
16124,36,257,100,0,128,1,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0,0
16125,36,257,100,0,128,1,0.3,constant,1,openly-listen,100,99.8,1,100,0,0
16126,36,257,100,0,128,1,0.3,constant,1,vaguely-speak,100,99.8,1,100,0,0
16127,36,257,100,0,128,1,0.3,uniform,0.5,openly-listen,69.4,85.8,1.35,74,0.199,5.669
16128,36,257,100,0,128,1,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
16129,36,257,100,0,128,1,0.3,uniform,0.9,openly-listen,71.2,88,1.29,77.7,0.153,3.339
16130,36,257,100,0,128,1,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0
16131,36,257,100,0,128,1,0.3,uniform,1,openly-listen,62.8,81.5,1.5,66.7,0.227,7.634
16132,36,257,100,0,128,1,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0,0
16133,36,513,100,0,256,1,0.1,constant,0.5,openly-listen,53.6,58.5,2.91,34.3,0.478,28.425
16134,36,513,100,0,256,1,0.1,constant,0.5,vaguely-speak,53.6,58.5,2.91,34.3,0.478,28.425
16135,36,513,100,0,256,1,0.1,constant,0.9,openly-listen,54.1,58.5,2.91,34.2,0.477,28.414
16136,36,513,100,0,256,1,0.1,constant,0.9,vaguely-speak,54.1,58.5,2.91,34.2,0.477,28.414
16137,36,513,100,0,256,1,0.1,constant,1,openly-listen,54.1,58.4,2.91,34.2,0.474,28.267
16138,36,513,100,0,256,1,0.1,constant,1,vaguely-speak,54.1,58.4,2.91,34.2,0.474,28.267
16139,36,513,100,0,256,1,0.1,uniform,0.5,openly-listen,54.6,80.6,1.53,65.1,0.304,8.711
16140,36,513,100,0,256,1,0.1,uniform,0.5,vaguely-speak,54.3,57.7,2.99,33.3,0.468,28.181
16141,36,513,100,0,256,1,0.1,uniform,0.9,openly-listen,65.2,87.2,1.31,76.2,0.319,7.564
16142,36,513,100,0,256,1,0.1,uniform,0.9,vaguely-speak,54.6,58.1,2.95,33.8,0.463,27.434
16143,36,513,100,0,256,1,0.1,uniform,1,openly-listen,74,90.8,1.21,82.7,0.325,6.413
16144,36,513,100,0,256,1,0.1,uniform,1,vaguely-speak,54.7,58.2,2.94,33.9,0.462,27.591
16145,36,513,100,0,256,1,0.2,constant,0.5,openly-listen,76.9,70.7,1.99,50,0.385,19.234
16146,36,513,100,0,256,1,0.2,constant,0.5,vaguely-speak,76.9,70.7,1.99,50,0.385,19.234
16147,36,513,100,0,256,1,0.2,constant,0.9,openly-listen,76.9,70.7,1.99,50.1,0.389,19.392
16148,36,513,100,0,256,1,0.2,constant,0.9,vaguely-speak,76.9,70.7,1.99,50.1,0.389,19.392
16149,36,513,100,0,256,1,0.2,constant,1,openly-listen,76.9,70.6,2,49.9,0.397,19.851
16150,36,513,100,0,256,1,0.2,constant,1,vaguely-speak,76.9,70.6,2,49.9,0.397,19.851
16151,36,513,100,0,256,1,0.2,uniform,0.5,openly-listen,63.6,84.8,1.39,72,0.412,11.556
16152,36,513,100,0,256,1,0.2,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
16153,36,513,100,0,256,1,0.2,uniform,0.9,openly-listen,76.6,91.8,1.18,84.4,0.367,6.871
16154,36,513,100,0,256,1,0.2,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
16155,36,513,100,0,256,1,0.2,uniform,1,openly-listen,76.9,92.2,1.17,85.1,0.289,5.385
16156,36,513,100,0,256,1,0.2,uniform,1,vaguely-speak,100,99.9,1,100,0,0
16157,36,513,100,0,256,1,0.3,constant,0.5,openly-listen,100,99.9,1,100,0,0
16158,36,513,100,0,256,1,0.3,constant,0.5,vaguely-speak,100,99.9,1,100,0,0
16159,36,513,100,0,256,1,0.3,constant,0.9,openly-listen,100,99.9,1,100,0,0
16160,36,513,100,0,256,1,0.3,constant,0.9,vaguely-speak,100,99.9,1,100,0,0
16161,36,513,100,0,256,1,0.3,constant,1,openly-listen,100,99.9,1,100,0,0
16162,36,513,100,0,256,1,0.3,constant,1,vaguely-speak,100,99.9,1,100,0,0
16163,36,513,100,0,256,1,0.3,uniform,0.5,openly-listen,71.8,87.7,1.3,77.1,0.194,4.797
16164,36,513,100,0,256,1,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
16165,36,513,100,0,256,1,0.3,uniform,0.9,openly-listen,72.9,88.8,1.26,79.1,0.187,4.293
16166,36,513,100,0,256,1,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
16167,36,513,100,0,256,1,0.3,uniform,1,openly-listen,67.1,81.7,1.49,67,0.221,7.078
16168,36,513,100,0,256,1,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0,0
16169,37,129,100,0,64,1,0.1,constant,0.5,openly-listen,43.4,51.7,3.64,26.9,0.49,30.889
16170,37,129,100,0,64,1,0.1,constant,0.5,vaguely-speak,43.4,51.7,3.64,26.9,0.49,30.889
16171,37,129,100,0,64,1,0.1,constant,0.9,openly-listen,38.4,51.4,3.68,26.6,0.49,30.99
16172,37,129,100,0,64,1,0.1,constant,0.9,vaguely-speak,38.4,51.4,3.68,26.6,0.49,30.99
16173,37,129,100,0,64,1,0.1,constant,1,openly-listen,43.4,51.4,3.68,26.6,0.494,31.271
16174,37,129,100,0,64,1,0.1,constant,1,vaguely-speak,43.4,51.4,3.68,26.6,0.494,31.271
16175,37,129,100,0,64,1,0.1,uniform,0.5,openly-listen,52.4,65.4,2.3,43,0.661,33.731
16176,37,129,100,0,64,1,0.1,uniform,0.5,vaguely-speak,76.9,70.2,2,49.6,0.537,27.058
16177,37,129,100,0,64,1,0.1,uniform,0.9,openly-listen,67.8,71.9,1.9,52.2,0.562,26.198
16178,37,129,100,0,64,1,0.1,uniform,0.9,vaguely-speak,63.4,60.3,2.7,36.6,0.507,29.137
16179,37,129,100,0,64,1,0.1,uniform,1,openly-listen,55.4,67.8,2.14,46.4,0.703,34.385
16180,37,129,100,0,64,1,0.1,uniform,1,vaguely-speak,76.9,70.2,2,49.6,0.53,26.693
16181,37,129,100,0,64,1,0.2,constant,0.5,openly-listen,77,73.7,1.82,54.7,0.526,23.941
16182,37,129,100,0,64,1,0.2,constant,0.5,vaguely-speak,77,73.7,1.82,54.7,0.526,23.941
16183,37,129,100,0,64,1,0.2,constant,0.9,openly-listen,76.9,72.2,1.89,52.5,0.453,21.532
16184,37,129,100,0,64,1,0.2,constant,0.9,vaguely-speak,76.9,72.2,1.89,52.5,0.453,21.532
16185,37,129,100,0,64,1,0.2,constant,1,openly-listen,76.9,72.5,1.88,52.9,0.461,21.757
16186,37,129,100,0,64,1,0.2,constant,1,vaguely-speak,76.9,72.5,1.88,52.9,0.461,21.757
16187,37,129,100,0,64,1,0.2,uniform,0.5,openly-listen,75.8,90.4,1.21,82.4,0.61,13.603
16188,37,129,100,0,64,1,0.2,uniform,0.5,vaguely-speak,100,99.6,1,100,0,0
16189,37,129,100,0,64,1,0.2,uniform,0.9,openly-listen,81,92,1.17,85.3,0.494,9.278
16190,37,129,100,0,64,1,0.2,uniform,0.9,vaguely-speak,100,99.6,1,100,0,0
16191,37,129,100,0,64,1,0.2,uniform,1,openly-listen,63.4,85.1,1.37,73,0.377,10.578
16192,37,129,100,0,64,1,0.2,uniform,1,vaguely-speak,100,99.6,1,100,0,0
16193,37,129,100,0,64,1,0.3,constant,0.5,openly-listen,100,99.6,1,100,0,0
16194,37,129,100,0,64,1,0.3,constant,0.5,vaguely-speak,100,99.6,1,100,0,0
16195,37,129,100,0,64,1,0.3,constant,0.9,openly-listen,100,99.6,1,100,0,0
16196,37,129,100,0,64,1,0.3,constant,0.9,vaguely-speak,100,99.6,1,100,0,0
16197,37,129,100,0,64,1,0.3,constant,1,openly-listen,100,99.6,1,100,0,0
16198,37,129,100,0,64,1,0.3,constant,1,vaguely-speak,100,99.6,1,100,0,0
16199,37,129,100,0,64,1,0.3,uniform,0.5,openly-listen,87.5,95.7,1.08,92.4,0.319,3.836
16200,37,129,100,0,64,1,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0,0
16201,37,129,100,0,64,1,0.3,uniform,0.9,openly-listen,89.9,95.1,1.1,91.1,0.517,8.099
16202,37,129,100,0,64,1,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0,0
16203,37,129,100,0,64,1,0.3,uniform,1,openly-listen,72.4,87.6,1.29,77.4,0.351,9.633
16204,37,129,100,0,64,1,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0,0
16205,37,257,100,0,128,1,0.1,constant,0.5,openly-listen,47.7,56.1,3.13,31.6,0.501,30.545
16206,37,257,100,0,128,1,0.1,constant,0.5,vaguely-speak,47.7,56.1,3.13,31.6,0.501,30.545
16207,37,257,100,0,128,1,0.1,constant,0.9,openly-listen,63.9,58.2,2.92,34,0.477,28.501
16208,37,257,100,0,128,1,0.1,constant,0.9,vaguely-speak,63.9,58.2,2.92,34,0.477,28.501
16209,37,257,100,0,128,1,0.1,constant,1,openly-listen,64,58,2.94,33.8,0.479,28.67
16210,37,257,100,0,128,1,0.1,constant,1,vaguely-speak,64,58,2.94,33.8,0.479,28.67
16211,37,257,100,0,128,1,0.1,uniform,0.5,openly-listen,79,92.9,1.15,86.6,0.414,6.86
16212,37,257,100,0,128,1,0.1,uniform,0.5,vaguely-speak,54.9,58.7,2.87,34.6,0.478,28.345
16213,37,257,100,0,128,1,0.1,uniform,0.9,openly-listen,64.1,70.8,1.98,50.3,0.82,38.729
16214,37,257,100,0,128,1,0.1,uniform,0.9,vaguely-speak,54.9,58.6,2.88,34.5,0.47,27.793
16215,37,257,100,0,128,1,0.1,uniform,1,openly-listen,44.4,64.2,2.41,41.3,0.525,26.221
16216,37,257,100,0,128,1,0.1,uniform,1,vaguely-speak,55,58.8,2.86,34.7,0.484,28.6
16217,37,257,100,0,128,1,0.2,constant,0.5,openly-listen,76.9,70.4,2,49.8,0.428,21.458
16218,37,257,100,0,128,1,0.2,constant,0.5,vaguely-speak,76.9,70.4,2,49.8,0.428,21.458
16219,37,257,100,0,128,1,0.2,constant,0.9,openly-listen,76.9,70.6,1.99,50,0.428,21.41
16220,37,257,100,0,128,1,0.2,constant,0.9,vaguely-speak,76.9,70.6,1.99,50,0.428,21.41
16221,37,257,100,0,128,1,0.2,constant,1,openly-listen,76.9,70.5,1.99,49.9,0.417,20.853
16222,37,257,100,0,128,1,0.2,constant,1,vaguely-speak,76.9,70.5,1.99,49.9,0.417,20.853
16223,37,257,100,0,128,1,0.2,uniform,0.5,openly-listen,76.1,91,1.2,83.1,0.473,9.23
16224,37,257,100,0,128,1,0.2,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
16225,37,257,100,0,128,1,0.2,uniform,0.9,openly-listen,77.3,92.5,1.16,85.9,0.434,8.084
16226,37,257,100,0,128,1,0.2,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0
16227,37,257,100,0,128,1,0.2,uniform,1,openly-listen,75.3,90.2,1.22,81.7,0.484,10.728
16228,37,257,100,0,128,1,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0,0
16229,37,257,100,0,128,1,0.3,constant,0.5,openly-listen,100,99.8,1,100,0,0
16230,37,257,100,0,128,1,0.3,constant,0.5,vaguely-speak,100,99.8,1,100,0,0
16231,37,257,100,0,128,1,0.3,constant,0.9,openly-listen,100,99.8,1,100,0,0
16232,37,257,100,0,128,1,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0,0
16233,37,257,100,0,128,1,0.3,constant,1,openly-listen,100,99.8,1,100,0,0
16234,37,257,100,0,128,1,0.3,constant,1,vaguely-speak,100,99.8,1,100,0,0
16235,37,257,100,0,128,1,0.3,uniform,0.5,openly-listen,88.7,96.3,1.07,93.1,0.22,2.332
16236,37,257,100,0,128,1,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
16237,37,257,100,0,128,1,0.3,uniform,0.9,openly-listen,77.9,90.7,1.21,82.5,0.556,11.511
16238,37,257,100,0,128,1,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0
16239,37,257,100,0,128,1,0.3,uniform,1,openly-listen,62.8,86.1,1.34,74.4,0.365,10.394
16240,37,257,100,0,128,1,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0,0
16241,37,513,100,0,256,1,0.1,constant,0.5,openly-listen,37,50.6,3.88,25.6,0.46,29.37
16242,37,513,100,0,256,1,0.1,constant,0.5,vaguely-speak,37,50.6,3.88,25.6,0.46,29.37
16243,37,513,100,0,256,1,0.1,constant,0.9,openly-listen,44.2,51.1,3.8,26.2,0.459,29.199
16244,37,513,100,0,256,1,0.1,constant,0.9,vaguely-speak,44.2,51.1,3.8,26.2,0.459,29.199
16245,37,513,100,0,256,1,0.1,constant,1,openly-listen,55.3,50,3.97,25,0.458,29.503
16246,37,513,100,0,256,1,0.1,constant,1,vaguely-speak,55.3,50,3.97,25,0.458,29.503
16247,37,513,100,0,256,1,0.1,uniform,0.5,openly-listen,47.1,66.1,2.28,43.8,0.448,23.283
16248,37,513,100,0,256,1,0.1,uniform,0.5,vaguely-speak,64,58.1,2.94,33.8,0.489,29.295
16249,37,513,100,0,256,1,0.1,uniform,0.9,openly-listen,40.7,63.2,2.49,40,0.498,26.264
16250,37,513,100,0,256,1,0.1,uniform,0.9,vaguely-speak,54.9,58.6,2.89,34.4,0.477,28.338
16251,37,513,100,0,256,1,0.1,uniform,1,openly-listen,34.1,52.4,3.62,27.5,0.513,32.025
16252,37,513,100,0,256,1,0.1,uniform,1,vaguely-speak,54.7,58.4,2.91,34.2,0.48,28.615
16253,37,513,100,0,256,1,0.2,constant,0.5,openly-listen,76.9,71.1,1.97,50.7,0.407,20.087
16254,37,513,100,0,256,1,0.2,constant,0.5,vaguely-speak,76.9,71.1,1.97,50.7,0.407,20.087
16255,37,513,100,0,256,1,0.2,constant,0.9,openly-listen,76.9,70.9,1.98,50.4,0.405,20.129
16256,37,513,100,0,256,1,0.2,constant,0.9,vaguely-speak,76.9,70.9,1.98,50.4,0.405,20.129
16257,37,513,100,0,256,1,0.2,constant,1,openly-listen,76.9,70.7,1.99,50.1,0.417,20.793
16258,37,513,100,0,256,1,0.2,constant,1,vaguely-speak,76.9,70.7,1.99,50.1,0.417,20.793
16259,37,513,100,0,256,1,0.2,uniform,0.5,openly-listen,92.7,98,1.04,96.1,0.192,1.735
16260,37,513,100,0,256,1,0.2,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
16261,37,513,100,0,256,1,0.2,uniform,0.9,openly-listen,68.7,87.2,1.31,76.2,0.536,13.983
16262,37,513,100,0,256,1,0.2,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
16263,37,513,100,0,256,1,0.2,uniform,1,openly-listen,69.9,86.1,1.34,74.4,0.404,11.206
16264,37,513,100,0,256,1,0.2,uniform,1,vaguely-speak,100,99.9,1,100,0,0
16265,37,513,100,0,256,1,0.3,constant,0.5,openly-listen,100,99.9,1,100,0,0
16266,37,513,100,0,256,1,0.3,constant,0.5,vaguely-speak,100,99.9,1,100,0,0
16267,37,513,100,0,256,1,0.3,constant,0.9,openly-listen,100,99.9,1,100,0,0
16268,37,513,100,0,256,1,0.3,constant,0.9,vaguely-speak,100,99.9,1,100,0,0
16269,37,513,100,0,256,1,0.3,constant,1,openly-listen,100,99.9,1,100,0,0
16270,37,513,100,0,256,1,0.3,constant,1,vaguely-speak,100,99.9,1,100,0,0
16271,37,513,100,0,256,1,0.3,uniform,0.5,openly-listen,91.4,97.6,1.05,95.4,0.249,2.378
16272,37,513,100,0,256,1,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
16273,37,513,100,0,256,1,0.3,uniform,0.9,openly-listen,61.2,83.3,1.44,69.6,0.381,12.556
16274,37,513,100,0,256,1,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
16275,37,513,100,0,256,1,0.3,uniform,1,openly-listen,78.9,90,1.23,81.1,0.527,12.417
16276,37,513,100,0,256,1,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0,0
16277,38,129,100,0,64,1,0.1,constant,0.5,openly-listen,56.1,59.6,2.76,35.8,0.507,29.601
16278,38,129,100,0,64,1,0.1,constant,0.5,vaguely-speak,56.1,59.6,2.76,35.8,0.507,29.601
16279,38,129,100,0,64,1,0.1,constant,0.9,openly-listen,44.2,52.2,3.57,27.4,0.514,32.079
16280,38,129,100,0,64,1,0.1,constant,0.9,vaguely-speak,44.2,52.2,3.57,27.4,0.514,32.079
16281,38,129,100,0,64,1,0.1,constant,1,openly-listen,43.6,52,3.59,27.3,0.513,31.972
16282,38,129,100,0,64,1,0.1,constant,1,vaguely-speak,43.6,52,3.59,27.3,0.513,31.972
16283,38,129,100,0,64,1,0.1,uniform,0.5,openly-listen,64.7,69.7,2.03,48.9,0.676,33.272
16284,38,129,100,0,64,1,0.1,uniform,0.5,vaguely-speak,77,73,1.85,53.8,0.527,24.417
16285,38,129,100,0,64,1,0.1,uniform,0.9,openly-listen,52.6,64.9,2.33,42.4,0.495,26.402
16286,38,129,100,0,64,1,0.1,uniform,0.9,vaguely-speak,76.9,72.5,1.88,52.9,0.549,25.878
16287,38,129,100,0,64,1,0.1,uniform,1,openly-listen,68.4,87.4,1.3,77,0.286,7.581
16288,38,129,100,0,64,1,0.1,uniform,1,vaguely-speak,76.9,72.5,1.88,52.9,0.532,25.077
16289,38,129,100,0,64,1,0.2,constant,0.5,openly-listen,74.6,69.8,2.02,49.1,0.46,23.212
16290,38,129,100,0,64,1,0.2,constant,0.5,vaguely-speak,74.6,69.8,2.02,49.1,0.46,23.212
16291,38,129,100,0,64,1,0.2,constant,0.9,openly-listen,76.9,71.7,1.92,51.8,0.502,24.188
16292,38,129,100,0,64,1,0.2,constant,0.9,vaguely-speak,76.9,71.7,1.92,51.8,0.502,24.188
16293,38,129,100,0,64,1,0.2,constant,1,openly-listen,76.9,71.7,1.92,51.8,0.493,23.754
16294,38,129,100,0,64,1,0.2,constant,1,vaguely-speak,76.9,71.7,1.92,51.8,0.493,23.754
16295,38,129,100,0,64,1,0.2,uniform,0.5,openly-listen,87.3,95.7,1.08,92.4,0.225,2.546
16296,38,129,100,0,64,1,0.2,uniform,0.5,vaguely-speak,100,99.6,1,100,0,0
16297,38,129,100,0,64,1,0.2,uniform,0.9,openly-listen,71.1,88.1,1.27,78.3,0.251,6.112
16298,38,129,100,0,64,1,0.2,uniform,0.9,vaguely-speak,100,99.6,1,100,0,0
16299,38,129,100,0,64,1,0.2,uniform,1,openly-listen,66.3,85.9,1.34,74.3,0.342,8.707
16300,38,129,100,0,64,1,0.2,uniform,1,vaguely-speak,100,99.6,1,100,0,0
16301,38,129,100,0,64,1,0.3,constant,0.5,openly-listen,100,99.6,1,100,0,0
16302,38,129,100,0,64,1,0.3,constant,0.5,vaguely-speak,100,99.6,1,100,0,0
16303,38,129,100,0,64,1,0.3,constant,0.9,openly-listen,100,99.6,1,100,0,0
16304,38,129,100,0,64,1,0.3,constant,0.9,vaguely-speak,100,99.6,1,100,0,0
16305,38,129,100,0,64,1,0.3,constant,1,openly-listen,100,99.6,1,100,0,0
16306,38,129,100,0,64,1,0.3,constant,1,vaguely-speak,100,99.6,1,100,0,0
16307,38,129,100,0,64,1,0.3,uniform,0.5,openly-listen,84,94.2,1.12,89.5,0.203,3.361
16308,38,129,100,0,64,1,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0,0
16309,38,129,100,0,64,1,0.3,uniform,0.9,openly-listen,73.3,87.5,1.29,77.2,0.194,4.898
16310,38,129,100,0,64,1,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0,0
16311,38,129,100,0,64,1,0.3,uniform,1,openly-listen,69.9,86.5,1.32,75.5,0.233,6.911
16312,38,129,100,0,64,1,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0,0
16313,38,257,100,0,128,1,0.1,constant,0.5,openly-listen,42.4,52.8,3.54,28,0.496,30.913
16314,38,257,100,0,128,1,0.1,constant,0.5,vaguely-speak,42.4,52.8,3.54,28,0.496,30.913
16315,38,257,100,0,128,1,0.1,constant,0.9,openly-listen,38.8,52.9,3.53,28.1,0.482,30
16316,38,257,100,0,128,1,0.1,constant,0.9,vaguely-speak,38.8,52.9,3.53,28.1,0.482,30
16317,38,257,100,0,128,1,0.1,constant,1,openly-listen,38.6,52.8,3.54,28,0.48,29.915
16318,38,257,100,0,128,1,0.1,constant,1,vaguely-speak,38.6,52.8,3.54,28,0.48,29.915
16319,38,257,100,0,128,1,0.1,uniform,0.5,openly-listen,70.8,88.7,1.27,79,0.311,6.772
16320,38,257,100,0,128,1,0.1,uniform,0.5,vaguely-speak,56.9,60.8,2.68,37.1,0.497,28.532
16321,38,257,100,0,128,1,0.1,uniform,0.9,openly-listen,46.9,63.1,2.48,40,0.442,24.081
16322,38,257,100,0,128,1,0.1,uniform,0.9,vaguely-speak,56.5,60.4,2.71,36.6,0.486,27.652
16323,38,257,100,0,128,1,0.1,uniform,1,openly-listen,38.1,54.1,3.38,29.4,0.472,29.029
16324,38,257,100,0,128,1,0.1,uniform,1,vaguely-speak,56.4,60.2,2.73,36.4,0.481,27.672
16325,38,257,100,0,128,1,0.2,constant,0.5,openly-listen,76.9,70.6,1.99,50.1,0.398,19.844
16326,38,257,100,0,128,1,0.2,constant,0.5,vaguely-speak,76.9,70.6,1.99,50.1,0.398,19.844
16327,38,257,100,0,128,1,0.2,constant,0.9,openly-listen,76.9,70.9,1.97,50.5,0.44,21.765
16328,38,257,100,0,128,1,0.2,constant,0.9,vaguely-speak,76.9,70.9,1.97,50.5,0.44,21.765
16329,38,257,100,0,128,1,0.2,constant,1,openly-listen,76.9,70.8,1.98,50.3,0.431,21.454
16330,38,257,100,0,128,1,0.2,constant,1,vaguely-speak,76.9,70.8,1.98,50.3,0.431,21.454
16331,38,257,100,0,128,1,0.2,uniform,0.5,openly-listen,94.3,98.3,1.03,96.9,0.236,2.141
16332,38,257,100,0,128,1,0.2,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
16333,38,257,100,0,128,1,0.2,uniform,0.9,openly-listen,81.4,93.8,1.13,88.2,0.341,5.503
16334,38,257,100,0,128,1,0.2,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0
16335,38,257,100,0,128,1,0.2,uniform,1,openly-listen,72.4,88.1,1.28,78,0.499,12.402
16336,38,257,100,0,128,1,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0,0
16337,38,257,100,0,128,1,0.3,constant,0.5,openly-listen,100,99.8,1,100,0,0
16338,38,257,100,0,128,1,0.3,constant,0.5,vaguely-speak,100,99.8,1,100,0,0
16339,38,257,100,0,128,1,0.3,constant,0.9,openly-listen,100,99.8,1,100,0,0
16340,38,257,100,0,128,1,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0,0
16341,38,257,100,0,128,1,0.3,constant,1,openly-listen,100,99.8,1,100,0,0
16342,38,257,100,0,128,1,0.3,constant,1,vaguely-speak,100,99.8,1,100,0,0
16343,38,257,100,0,128,1,0.3,uniform,0.5,openly-listen,77.7,90.6,1.21,82.5,0.205,4.603
16344,38,257,100,0,128,1,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
16345,38,257,100,0,128,1,0.3,uniform,0.9,openly-listen,70.5,84.7,1.39,72.1,0.248,7.39
16346,38,257,100,0,128,1,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0
16347,38,257,100,0,128,1,0.3,uniform,1,openly-listen,69.6,83.7,1.42,70.4,0.248,7.844
16348,38,257,100,0,128,1,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0,0
16349,38,513,100,0,256,1,0.1,constant,0.5,openly-listen,50.7,57.3,3.03,32.9,0.495,29.853
16350,38,513,100,0,256,1,0.1,constant,0.5,vaguely-speak,50.7,57.3,3.03,32.9,0.495,29.853
16351,38,513,100,0,256,1,0.1,constant,0.9,openly-listen,53.9,58.2,2.94,33.9,0.472,28.258
16352,38,513,100,0,256,1,0.1,constant,0.9,vaguely-speak,53.9,58.2,2.94,33.9,0.472,28.258
16353,38,513,100,0,256,1,0.1,constant,1,openly-listen,54.8,58.3,2.92,34.1,0.473,28.265
16354,38,513,100,0,256,1,0.1,constant,1,vaguely-speak,54.8,58.3,2.92,34.1,0.473,28.265
16355,38,513,100,0,256,1,0.1,uniform,0.5,openly-listen,45.9,65.8,2.3,43.4,0.49,24.221
16356,38,513,100,0,256,1,0.1,uniform,0.5,vaguely-speak,54.4,57.7,2.98,33.4,0.448,26.763
16357,38,513,100,0,256,1,0.1,uniform,0.9,openly-listen,60.2,68.8,2.1,47.4,0.788,39.131
16358,38,513,100,0,256,1,0.1,uniform,0.9,vaguely-speak,63.7,58.2,2.93,34,0.43,25.682
16359,38,513,100,0,256,1,0.1,uniform,1,openly-listen,49,67.9,2.16,46.2,0.469,23.029
16360,38,513,100,0,256,1,0.1,uniform,1,vaguely-speak,63.8,58.1,2.95,33.8,0.446,26.736
16361,38,513,100,0,256,1,0.2,constant,0.5,openly-listen,76.9,71.6,1.94,51.4,0.416,20.238
16362,38,513,100,0,256,1,0.2,constant,0.5,vaguely-speak,76.9,71.6,1.94,51.4,0.416,20.238
16363,38,513,100,0,256,1,0.2,constant,0.9,openly-listen,76.9,71.3,1.96,50.9,0.384,18.848
16364,38,513,100,0,256,1,0.2,constant,0.9,vaguely-speak,76.9,71.3,1.96,50.9,0.384,18.848
16365,38,513,100,0,256,1,0.2,constant,1,openly-listen,76.9,71.2,1.96,50.8,0.382,18.791
16366,38,513,100,0,256,1,0.2,constant,1,vaguely-speak,76.9,71.2,1.96,50.8,0.382,18.791
16367,38,513,100,0,256,1,0.2,uniform,0.5,openly-listen,66.1,84.8,1.39,72,0.264,7.252
16368,38,513,100,0,256,1,0.2,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
16369,38,513,100,0,256,1,0.2,uniform,0.9,openly-listen,61.4,82.8,1.45,68.7,0.245,7.56
16370,38,513,100,0,256,1,0.2,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
16371,38,513,100,0,256,1,0.2,uniform,1,openly-listen,61.8,81.2,1.51,66.1,0.304,9.621
16372,38,513,100,0,256,1,0.2,uniform,1,vaguely-speak,100,99.9,1,100,0,0
16373,38,513,100,0,256,1,0.3,constant,0.5,openly-listen,100,99.9,1,100,0,0
16374,38,513,100,0,256,1,0.3,constant,0.5,vaguely-speak,100,99.9,1,100,0,0
16375,38,513,100,0,256,1,0.3,constant,0.9,openly-listen,100,99.9,1,100,0,0
16376,38,513,100,0,256,1,0.3,constant,0.9,vaguely-speak,100,99.9,1,100,0,0
16377,38,513,100,0,256,1,0.3,constant,1,openly-listen,100,99.9,1,100,0,0
16378,38,513,100,0,256,1,0.3,constant,1,vaguely-speak,100,99.9,1,100,0,0
