"search-number","evaluation","n-neis*","p-random*","p-speaking-level*","p-speaking-drawn*","boundary*","boundary-drawn*","mode*","tolerance-level*","tolerance-drawn*","conformity-level*","conformity-drawn*","network-change*","cut-links-randomly?*","create-links-randomly?*","min-comm-neis*","dissatisfied_updates_opinion*","id_threshold*","use_identity?*","use_opponents_ratio?*","identity_levels*","polarisation-each-n-steps*","polar_repeats*","centroids_change*","centroid_color?*","killing_centroids?*","d_threshold*","esbg_furthest_out*","n-agents*","opinions*","model*","rs*","set-seed?*","x-opinion*","y-opinion*","updating*","record-length*","record?*","max-ticks*","hk-benchmark?*","record-each-n-steps*","avoid-redundancies?*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"120","182","55","0.47000000000000003","0.529","""uniform""","0.19","""uniform""","""openly-listen""","0.98","""uniform""","0.12","""uniform""","""link""","false","true","3","0.39","0.49","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.234","7","0.63","0.629"
"120","189","10","0.34","0.18000000000000002","""uniform""","0.39","""uniform""","""vaguely-speak""","0.78","""uniform""","0.45","""uniform""","""link""","false","true","8","0.91","0.69","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.597","7","0.63","0.629"
"120","196","45","0.14","0.38","""uniform""","0.18000000000000002","""uniform""","""openly-listen""","0.13","""uniform""","0.93","""uniform""","""link""","false","true","0","0.8","0.43000000000000005","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5509999999999999","7","0.63","0.629"
"120","203","45","0.14","0.46900000000000003","""uniform""","0.18000000000000002","""uniform""","""openly-listen""","0.13","""uniform""","0.9400000000000001","""uniform""","""link""","false","true","0","0.8","0.39","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.6739999999999999","7","0.6739999999999999","0.158"
"120","210","10","0.1","0.672","""uniform""","0.5","""uniform""","""vaguely-speak""","0.6900000000000001","""uniform""","0.93","""uniform""","""link""","false","false","4","0.13","0.5","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.6739999999999999","0.158"
"120","217","10","0.42","0.995","""uniform""","0.02","""uniform""","""openly-listen""","0.9400000000000001","""uniform""","0.05","""uniform""","""link""","false","true","3","0.6","0.37","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.513","7","0.6739999999999999","0.158"
"120","224","48","0.22","0.5850000000000001","""uniform""","0.25","""uniform""","""openly-listen""","0.54","""uniform""","0.21000000000000002","""uniform""","""link""","false","true","8","0.77","0.62","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.618","7","0.6739999999999999","0.158"
"120","231","48","0.14","0.196","""uniform""","0.33","""uniform""","""vaguely-speak""","0.44","""uniform""","0.67","""uniform""","""link""","false","true","9","0.32","0.71","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.612","7","0.6739999999999999","0.158"
"120","238","8","0.47000000000000003","0.196","""uniform""","0.33","""uniform""","""vaguely-speak""","0.55","""uniform""","0.67","""uniform""","""link""","false","true","9","0.32","0.8099999999999999","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.6739999999999999","0.158"
"120","245","7","0.34","0.18000000000000002","""uniform""","0.39","""uniform""","""vaguely-speak""","0.78","""uniform""","0.45","""uniform""","""link""","false","false","8","0.91","0.69","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.596","7","0.6739999999999999","0.158"
"120","252","45","0.14","0.46900000000000003","""uniform""","0.18000000000000002","""uniform""","""vaguely-speak""","0.25","""uniform""","0.9400000000000001","""uniform""","""link""","false","true","0","0.8","0.39","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.6739999999999999","0.158"
"120","259","10","0.32","0.18000000000000002","""uniform""","0.39","""uniform""","""vaguely-speak""","0.78","""uniform""","0.45","""uniform""","""link""","false","true","8","0.92","0.69","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.636","7","0.6739999999999999","0.158"
"120","266","54","0.39","0.608","""uniform""","0.02","""uniform""","""vaguely-speak""","0.53","""uniform""","0.060000000000000005","""uniform""","""link""","false","false","10","0.17","0.82","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5389999999999999","7","0.6739999999999999","0.158"
"120","273","48","0.22","0.682","""uniform""","0.25","""uniform""","""openly-listen""","0.78","""uniform""","0.45","""uniform""","""link""","false","true","8","0.91","0.69","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.536","7","0.6739999999999999","0.158"
"120","280","8","0.34","0.18000000000000002","""uniform""","0.39","""uniform""","""vaguely-speak""","0.54","""uniform""","0.21000000000000002","""uniform""","""link""","false","true","8","0.77","0.62","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.531","7","0.6739999999999999","0.158"
"120","287","10","0.28","0.18000000000000002","""uniform""","0.39","""uniform""","""vaguely-speak""","0.78","""uniform""","0.45","""uniform""","""link""","false","true","8","0.93","0.69","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5980000000000001","7","0.6739999999999999","0.158"
"120","294","10","0.32","0.18000000000000002","""uniform""","0.45","""uniform""","""vaguely-speak""","0.78","""uniform""","0.45","""uniform""","""link""","false","true","8","0.92","0.69","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.586","7","0.6739999999999999","0.158"
"120","301","45","0.14","0.627","""uniform""","0.18000000000000002","""uniform""","""openly-listen""","0.13","""uniform""","0.9400000000000001","""uniform""","""link""","false","true","8","0.91","0.69","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.628","7","0.6739999999999999","0.158"
"120","308","10","0.34","0.18000000000000002","""uniform""","0.39","""uniform""","""vaguely-speak""","0.78","""uniform""","0.45","""uniform""","""link""","false","true","0","0.8","0.39","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.001","7","0.6739999999999999","0.158"
"120","315","10","0.28","0.18000000000000002","""uniform""","0.39","""uniform""","""openly-listen""","0.13","""uniform""","0.9400000000000001","""uniform""","""link""","false","true","0","0.8","0.43000000000000005","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.06","7","0.6739999999999999","0.158"
"120","322","45","0.14","0.46900000000000003","""uniform""","0.18000000000000002","""uniform""","""vaguely-speak""","0.78","""uniform""","0.45","""uniform""","""link""","false","true","8","0.93","0.69","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.562","7","0.6739999999999999","0.158"
"120","329","10","0.29","0.18000000000000002","""uniform""","0.39","""uniform""","""openly-listen""","0.78","""uniform""","0.45","""uniform""","""link""","false","true","8","0.93","0.69","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.508","7","0.6739999999999999","0.158"
"120","336","45","0.14","0.46900000000000003","""uniform""","0.18000000000000002","""uniform""","""openly-listen""","0.01","""uniform""","0.9400000000000001","""uniform""","""link""","false","true","0","0.8","0.18","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.254","7","0.6739999999999999","0.158"
"120","343","48","0.14","0.196","""uniform""","0.33","""uniform""","""vaguely-speak""","0.44","""uniform""","0.67","""uniform""","""link""","false","true","9","0.2","0.71","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.576","7","0.6739999999999999","0.158"
"120","350","10","0.32","0.18000000000000002","""uniform""","0.39","""uniform""","""vaguely-speak""","0.78","""uniform""","0.45","""uniform""","""link""","false","true","8","0.92","0.66","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.613","7","0.6739999999999999","0.158"
"120","357","10","0.33","0.18000000000000002","""uniform""","0.39","""uniform""","""vaguely-speak""","0.78","""uniform""","0.45","""uniform""","""link""","false","true","8","0.91","0.69","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5249999999999999","7","0.6739999999999999","0.158"
"121","7","56","0.26","0.063","""uniform""","0.27","""uniform""","""openly-listen""","0.93","""uniform""","0.5700000000000001","""uniform""","""link""","false","true","0","0.2","0.78","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.666","7","0.666","0.608"
"121","14","25","0.41000000000000003","0.544","""uniform""","0.42000000000000004","""uniform""","""openly-listen""","1.06","""uniform""","0.09999999999999999","""uniform""","""link""","false","true","2","0.58","0.61","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.08399999999999999","7","0.666","0.608"
"121","21","12","0.01","0.8390000000000001","""uniform""","0.16","""uniform""","""vaguely-speak""","0.78","""uniform""","0.9400000000000001","""uniform""","""link""","false","true","4","0.23","0.11","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.666","0.608"
"121","28","27","0.44","0.548","""uniform""","0.31","""uniform""","""openly-listen""","0.62","""uniform""","0.75","""uniform""","""link""","false","true","0","0.98","0.44000000000000006","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.161","7","0.666","0.608"
"121","35","2","0.38","0.5790000000000001","""uniform""","0.13","""uniform""","""vaguely-speak""","0.3","""uniform""","0.02","""uniform""","""link""","false","true","1","0.75","0.27","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.496","7","0.666","0.608"
"121","42","59","0.25","0.365","""uniform""","0.37","""uniform""","""vaguely-speak""","0.3","""uniform""","0.11","""uniform""","""link""","false","false","10","0.03","0.5700000000000001","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.596","7","0.666","0.608"
"121","49","17","0.32","0.875","""uniform""","0.04","""uniform""","""openly-listen""","0.11","""uniform""","0.88","""uniform""","""link""","false","true","2","0.09","0.28","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.512","7","0.666","0.608"
"121","56","13","0.48","0.8130000000000001","""uniform""","0.37","""uniform""","""vaguely-speak""","0.38","""uniform""","0.18000000000000002","""uniform""","""link""","false","false","7","0.41000000000000003","0.45000000000000007","true","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.002","7","0.666","0.608"
"121","63","54","0.45","0.987","""uniform""","0.49","""uniform""","""vaguely-speak""","0.9400000000000001","""uniform""","0.19","""uniform""","""link""","false","true","2","0.62","0.72","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.666","0.608"
"121","70","7","0.16","0.233","""uniform""","0.46","""uniform""","""vaguely-speak""","0.5800000000000001","""uniform""","0.02","""uniform""","""link""","false","false","0","0.27","0.33","false","false","5","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.249","7","0.666","0.608"
